subject,predicate,object
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Material
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Polymer
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.w3.org/2000/01/rdf-schema#comment,"A polymer is a large molecule composed of repeating subunits called monomers. Polymers have a wide range of applications in hydrogen technologies, including as electrolyte membranes, ionomers, and electrode binders in fuel cells and batteries."
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Polymeric Material
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Polymeric Compound
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Polymeric Substance
http://www.semanticweb.org/maxdreger/ontologies/2022/6/FCFabChar#Polymer,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Macromolecule
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aquivion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AquivionD72-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.w3.org/2000/01/rdf-schema#comment,"Aquivion D72-25BS is a perfluorosulfonic acid ionomer membrane used in proton exchange membrane fuel cells. It has a high proton conductivity, good chemical stability, and high mechanical strength, making it suitable for use in harsh environments."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,D72-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aquivion Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Perfluorosulfonic Acid Ionomer
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,PFSA Ionomer
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD72-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Proton Exchange Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aquivion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AquivionD79-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.w3.org/2000/01/rdf-schema#comment,"Aquivion D79-25BS is a perfluorosulfonic acid ionomer membrane used in proton exchange membrane fuel cells. It has a high ion exchange capacity and good mechanical properties, making it suitable for use in high-temperature and low-humidity environments."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,D79-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Perfluorosulfonic Acid Ionomer
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Proton Exchange Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,PEM
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD79-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Fuel Cell Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aquivion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AquivionD98-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.w3.org/2000/01/rdf-schema#comment,"Aquivion D98-25BS is a perfluorosulfonic acid ionomer membrane used in proton exchange membrane fuel cells. It has a high ion exchange capacity and excellent proton conductivity, making it suitable for use in high-temperature fuel cells."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,D98-25BS
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Perfluorosulfonic Acid Ionomer
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,High-Temperature PEM
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Proton Exchange Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionD98-25BS,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,PEM Fuel Cell Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aquivion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AquivionSO3H-Form
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.w3.org/2000/01/rdf-schema#comment,"Aquivion SO3H-Form is a perfluorosulfonic acid ionomer used as a proton exchange membrane in fuel cells. It has a high proton conductivity, good chemical stability, and high thermal stability, making it suitable for use in high-temperature fuel cells."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aquivion Proton Exchange Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aquivion SO3H
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aquivion PFSA
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Perfluorosulfonic Acid Membrane
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AquivionSO3H-Form,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,PFSA Ionomer
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Argon
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.w3.org/2000/01/rdf-schema#comment,"Argon is a chemical element with the symbol Ar and atomic number 18. It is a noble gas and is the third-most abundant gas in the Earth's atmosphere. Argon is used in various applications, including welding, lighting, and as a protective gas in the production of titanium and other reactive elements."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ar
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Noble Gas Argon
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Protective Gas Argon
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Argon,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Inert Gas Argon
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AromaticHeterocyclicOrganicAminesMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Aromatic Heterocyclic Organic Amines Molecules are organic compounds that contain both an amine group and an aromatic heterocyclic ring in their structure. They are used in various applications such as pharmaceuticals, agrochemicals, and dyes. These molecules exhibit unique electronic and steric properties, making them useful in a wide range of chemical reactions."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocyclic Amines
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocyclic Amine Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocyclic Organic Nitrogen Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicAminesMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocyclic Organic Amine Derivatives
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Arsenic
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.w3.org/2000/01/rdf-schema#comment,"Arsenic is a chemical element with the symbol As and atomic number 33. It is a metalloid commonly used in the semiconductor industry and as a doping agent in some electronic devices. Arsenic and its compounds are also used in wood preservatives, pesticides, and herbicides, but are highly toxic and carcinogenic."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,As
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Metalloid As
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Arsenic Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Arsenic Compound
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Arsenic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Arsenic Semiconductor Doping Agent
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Astatine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Astatine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
